nCospec,nIndividualDups,nAllDupEvents,nJointDups,nXtinc,nHostSwitch,nLineageSort,codivs,dups,losses,cost,sdTime,mrDups,mrLosses,mrCost,mrTime,nH,nP,rB,pJ
103,44,6,4,0,0,104,103,6,88,148,0.5941994190216064,6,88,148,0.030920982360839844,50,20,4.0,0.5
115,0,0,0,0,0,129,115,0,109,109,0.018120288848876953,0,109,109,0.012045145034790039,50,20,4.0,0.5
322,107,9,8,0,0,347,331,11,312,422,2.718637466430664,9,311,401,0.4938695430755615,50,20,4.0,0.5
343,108,9,9,0,0,319,347,9,307,397,2.4942665100097656,9,307,397,0.6262702941894531,50,20,4.0,0.5
790,294,8,8,0,0,815,809,13,754,884,8.561596155166626,8,771,851,0.4541652202606201,50,20,4.0,0.5
543,169,10,10,0,0,551,557,11,517,627,4.787022113800049,10,517,617,121.63676261901855,50,20,4.0,0.5
373,113,10,10,0,0,376,382,11,354,464,2.6137492656707764,11,354,464,49.43049120903015,50,20,4.0,0.5
289,94,11,11,0,0,265,293,12,250,370,1.8212201595306396,11,253,363,14.765560865402222,50,20,4.0,0.5
306,57,7,6,0,0,299,310,7,277,347,2.1403608322143555,7,277,347,1.868764877319336,50,20,4.0,0.5
607,132,8,8,0,0,625,621,8,594,674,4.655485391616821,10,588,688,0.6977043151855469,50,20,4.0,0.5
3307,1069,14,14,0,0,3295,3414,35,2964,3314,40.45159149169922,19,3015,3205,2106.2644834518433,50,20,4.0,0.5
1299,215,8,8,0,0,1310,1320,12,1258,1378,10.55656886100769,8,1268,1348,1.7355904579162598,50,20,4.0,0.5
423,194,9,9,0,0,381,437,11,341,451,3.9679958820343018,9,342,432,1.3570244312286377,50,20,4.0,0.5
391,178,10,10,0,0,399,403,11,351,461,3.4466936588287354,11,350,460,3.2214784622192383,50,20,4.0,0.5
190,53,6,6,0,0,184,194,6,169,229,0.8586761951446533,6,169,229,0.20853447914123535,50,20,4.0,0.5
125,16,4,4,0,0,141,126,4,118,158,0.49977707862854004,4,118,158,0.029088497161865234,50,20,4.0,0.5
760,273,11,11,0,0,770,782,14,717,857,7.608746290206909,13,709,839,25.73921275138855,50,20,4.0,0.5
230,78,7,7,0,0,217,237,7,196,266,1.4144392013549805,7,196,266,0.26885104179382324,50,20,4.0,0.5
603,109,6,6,0,0,584,609,6,571,631,4.891505002975464,6,571,631,0.37859058380126953,50,20,4.0,0.5
343,103,9,9,0,0,331,349,9,304,394,2.5217833518981934,9,304,394,15.223643779754639,50,20,4.0,0.5
494,115,7,7,0,0,446,502,7,429,499,3.8421428203582764,7,429,499,0.7338337898254395,50,20,4.0,0.5
2680,819,12,12,0,0,2669,2749,25,2452,2702,32.07498025894165,14,2500,2640,79.22756004333496,50,20,4.0,0.5
1285,517,16,16,0,0,1337,1313,25,1267,1517,14.214066505432129,16,1208,1368,3732.870558977127,50,20,4.0,0.5
235,60,10,9,0,0,239,239,10,215,315,1.3568987846374512,11,214,324,55.44732189178467,50,20,4.0,0.5
148,25,6,4,0,0,173,149,6,150,210,0.5043306350708008,6,150,210,0.44524717330932617,50,20,4.0,0.5
290,46,8,8,0,0,250,295,8,236,316,1.4545478820800781,8,236,316,2.027700185775757,50,20,4.0,0.5
615,109,7,7,0,0,612,629,7,583,653,4.668926954269409,7,580,650,1.4569861888885498,50,20,4.0,0.5
282,83,9,9,0,0,312,288,9,298,388,1.8881661891937256,10,296,396,6.345430850982666,50,20,4.0,0.5
574,321,11,11,0,0,507,584,15,482,632,5.938363790512085,11,459,569,7.839755058288574,50,20,4.0,0.5
171,34,5,5,0,0,185,172,5,164,214,0.8660695552825928,5,164,214,0.13419389724731445,50,20,4.0,0.5
878,305,13,13,0,0,898,909,25,800,1050,9.560893774032593,15,822,972,424.1434690952301,50,20,4.0,0.5
462,128,10,10,0,0,419,473,11,393,503,3.6195995807647705,12,387,507,6.851382732391357,50,20,4.0,0.5
268,20,2,2,0,0,267,271,2,253,273,1.2366421222686768,3,249,279,0.02746891975402832,50,20,1.0,0.5
180,7,1,1,0,0,178,181,1,154,164,0.7122163772583008,1,154,164,0.018572330474853516,50,20,1.0,0.5
107,3,1,1,0,0,129,108,1,109,119,0.23392033576965332,1,109,119,0.016144752502441406,50,20,1.0,0.5
195,22,2,2,0,0,201,196,2,189,209,1.1167497634887695,2,189,209,0.02788567543029785,50,20,1.0,0.5
177,6,2,2,0,0,157,177,2,140,160,1.0661797523498535,2,140,160,0.024399280548095703,50,20,1.0,0.5
139,0,0,0,0,0,115,139,0,105,105,0.02408003807067871,0,105,105,0.018001317977905273,50,20,1.0,0.5
164,24,3,3,0,0,178,166,3,161,191,0.8443682193756104,3,161,191,0.02924489974975586,50,20,1.0,0.5
142,14,2,2,0,0,157,145,2,123,143,0.6586015224456787,2,123,143,0.03837227821350098,50,20,1.0,0.5
153,12,4,3,0,0,146,153,4,121,161,0.6561999320983887,4,121,161,0.042928218841552734,50,20,1.0,0.5
322,31,4,4,0,0,296,326,4,282,322,1.3569931983947754,4,282,322,0.06981706619262695,50,20,1.0,0.5
293,28,3,3,0,0,249,296,3,235,265,1.8010265827178955,3,235,265,0.05903220176696777,50,20,1.0,0.5
175,16,2,2,0,0,184,176,2,174,194,0.6493926048278809,2,174,194,0.022537708282470703,50,20,1.0,0.5
223,18,2,2,0,0,210,226,2,185,205,0.7936196327209473,2,185,205,0.02495121955871582,50,20,1.0,0.5
283,25,3,3,0,0,267,288,3,244,274,1.5119094848632812,3,244,274,0.05480241775512695,50,20,1.0,0.5
146,9,1,1,0,0,181,146,1,161,171,0.6459152698516846,1,161,171,0.019121170043945312,50,20,1.0,0.5
140,6,2,2,0,0,133,140,2,110,130,0.4113743305206299,2,110,130,0.020891666412353516,50,20,1.0,0.5
95,0,0,0,0,0,104,95,0,92,92,0.020347118377685547,0,92,92,0.014839410781860352,50,20,1.0,0.5
259,35,4,4,0,0,230,263,4,209,249,1.2859821319580078,4,209,249,0.04177117347717285,50,20,1.0,0.5
121,0,0,0,0,0,132,121,0,110,110,0.022496461868286133,0,110,110,0.015986919403076172,50,20,1.0,0.5
158,7,2,2,0,0,155,159,2,141,161,0.5179095268249512,2,141,161,0.03685808181762695,50,20,1.0,0.5
285,20,2,2,0,0,278,287,2,266,286,1.593019723892212,2,266,286,0.027455568313598633,50,20,1.0,0.5
156,0,0,0,0,0,147,156,0,126,126,0.04433798789978027,0,126,126,0.02067708969116211,50,20,1.0,0.5
119,12,2,2,0,0,123,120,2,100,120,0.5543670654296875,2,100,120,0.021036624908447266,50,20,1.0,0.5
216,10,1,1,0,0,187,216,1,182,192,0.061212778091430664,1,182,192,0.02181839942932129,50,20,1.0,0.5
164,18,2,2,0,0,200,167,2,188,208,0.6628522872924805,2,188,208,0.045153141021728516,50,20,1.0,0.5
148,7,2,2,0,0,139,149,2,117,137,0.4177823066711426,2,117,137,0.019869089126586914,50,20,1.0,0.5
159,0,0,0,0,0,134,159,0,119,119,0.02177119255065918,0,119,119,0.016555070877075195,50,20,1.0,0.5
190,12,2,2,0,0,176,192,2,157,177,0.8112280368804932,2,157,177,0.02090740203857422,50,20,1.0,0.5
123,0,0,0,0,0,145,123,0,119,119,0.021167516708374023,0,119,119,0.016588449478149414,50,20,1.0,0.5
330,41,3,3,0,0,284,333,3,268,298,2.0977327823638916,3,268,298,0.03616809844970703,50,20,1.0,0.5
110,0,0,0,0,0,107,110,0,83,83,0.027460336685180664,0,83,83,0.016884326934814453,50,20,1.0,0.5
204,41,5,5,0,0,204,207,5,179,229,1.2000715732574463,5,179,229,0.11640787124633789,50,20,1.0,0.5
184,15,2,2,0,0,208,186,2,191,211,0.47678542137145996,2,191,211,0.025649309158325195,50,20,1.0,0.5
132,30,5,5,0,0,149,134,5,125,175,0.6952311992645264,5,125,175,0.060781240463256836,50,20,1.0,0.5
116,22,3,3,0,0,117,119,3,92,122,0.5491306781768799,3,92,122,0.023833274841308594,50,20,1.0,0.5
170,22,4,4,0,0,185,173,4,160,200,0.864116907119751,4,160,200,0.04925727844238281,50,20,1.0,0.5
202,12,2,2,0,0,172,202,2,158,178,0.528449296951294,2,158,178,0.028139829635620117,50,20,1.0,0.5
190,13,1,1,0,0,228,192,1,212,222,0.5404186248779297,1,212,222,0.020064830780029297,50,20,1.0,0.5
254,21,2,2,0,0,253,254,2,248,268,1.3363792896270752,2,248,268,0.08097958564758301,50,20,1.0,0.5
136,0,0,0,0,0,139,136,0,117,117,0.021351337432861328,0,117,117,0.02568984031677246,50,20,1.0,0.5
358,70,6,6,0,0,344,364,6,319,379,2.7175683975219727,6,319,379,0.4766683578491211,50,20,1.0,0.5
140,15,3,3,0,0,158,140,3,137,167,0.6935839653015137,3,137,167,0.03110814094543457,50,20,1.0,0.5
188,27,4,3,0,0,255,193,4,234,274,0.5997276306152344,4,234,274,0.17318463325500488,50,20,1.0,0.5
150,7,2,2,0,0,141,150,2,122,142,0.3979499340057373,2,122,142,0.02182173728942871,50,20,1.0,0.5
160,5,1,1,0,0,167,161,1,145,155,0.36008358001708984,1,145,155,0.01758575439453125,50,20,1.0,0.5
172,7,2,2,0,0,164,173,2,149,169,0.4401211738586426,2,149,169,0.020737886428833008,50,20,1.0,0.5
142,5,1,1,0,0,151,142,1,126,136,0.6581318378448486,1,126,136,0.019278287887573242,50,20,1.0,0.5
146,6,1,1,0,0,127,146,1,102,112,0.496290922164917,1,102,112,0.02170872688293457,50,20,1.0,0.5
223,21,3,3,0,0,238,229,3,220,250,0.5037782192230225,3,220,250,0.062299489974975586,50,20,1.0,0.5
265,50,5,5,0,0,288,268,5,275,325,1.569511890411377,6,273,333,0.16701269149780273,50,20,1.0,0.5
372,72,4,4,0,0,382,380,4,360,400,2.6162168979644775,4,360,400,0.03243255615234375,50,20,1.0,0.5
171,5,1,1,0,0,157,171,1,138,148,0.7498352527618408,1,138,148,0.018782854080200195,50,20,1.0,0.5
123,7,2,2,0,0,163,124,2,149,169,0.37876272201538086,2,149,169,0.022719144821166992,50,20,1.0,0.5
396,64,5,5,0,0,392,402,5,375,425,1.8361947536468506,5,375,425,0.4430859088897705,50,20,1.0,0.5
405,59,5,5,0,0,444,411,5,429,479,2.0182971954345703,5,429,479,0.2412569522857666,50,20,1.0,0.5
151,2,1,1,0,0,155,151,1,131,141,0.20831012725830078,1,131,141,0.01988363265991211,50,20,1.0,0.5
106,9,2,2,0,0,108,106,2,89,109,0.4201688766479492,2,89,109,0.017601490020751953,50,20,1.0,0.5
108,6,1,1,0,0,119,108,1,93,103,0.4627363681793213,1,93,103,0.017659664154052734,50,20,1.0,0.5
145,0,0,0,0,0,152,145,0,136,136,0.02245306968688965,0,136,136,0.016482830047607422,50,20,1.0,0.5
121,1,1,0,0,0,133,121,1,101,111,0.17936158180236816,1,101,111,0.01785588264465332,50,20,1.0,0.5
326,36,3,3,0,0,360,328,3,346,376,1.5295543670654297,3,346,376,0.030014991760253906,50,20,1.0,0.5
574,98,4,4,0,0,613,582,4,596,636,4.6740734577178955,4,596,636,0.059691429138183594,50,20,1.0,0.5
334,40,4,4,0,0,321,341,4,301,341,2.039837121963501,5,300,350,0.16617083549499512,50,20,1.0,0.5
215,34,5,5,0,0,210,218,5,192,242,1.2424046993255615,5,192,242,0.3283994197845459,50,20,1.0,0.5
130,0,0,0,0,0,140,130,0,116,116,0.06882715225219727,0,116,116,0.01685357093811035,50,20,1.0,0.5
263,56,5,5,0,0,260,268,5,240,290,1.2645652294158936,5,240,290,0.280728816986084,50,20,1.0,0.5
261,17,2,2,0,0,240,262,2,221,241,1.6158549785614014,2,221,241,0.029755115509033203,50,20,1.0,0.5
130,5,2,2,0,0,153,131,2,122,142,0.34449291229248047,2,122,142,0.02856755256652832,50,20,1.0,0.5
248,17,2,2,0,0,227,248,2,213,233,0.8819301128387451,2,213,233,0.03633451461791992,50,20,1.0,0.5
167,8,1,1,0,0,175,168,1,160,170,0.054021358489990234,1,160,170,0.019173860549926758,50,20,1.0,0.5
190,24,2,2,0,0,172,190,2,167,187,0.8927536010742188,2,167,187,0.022461414337158203,50,20,1.0,0.5
156,14,2,2,0,0,172,162,2,153,173,0.14721393585205078,2,153,173,0.02523970603942871,50,20,1.0,0.5
217,8,2,2,0,0,186,219,2,158,178,0.8665976524353027,2,158,178,0.028563499450683594,50,20,1.0,0.5
170,13,1,1,0,0,200,172,1,189,199,0.11979436874389648,1,189,199,0.020205259323120117,50,20,1.0,0.5
275,78,6,6,0,0,292,283,6,269,329,2.1287076473236084,6,269,329,0.12389612197875977,50,20,1.0,0.5
186,0,0,0,0,0,160,186,0,151,151,0.02278423309326172,0,151,151,0.017740249633789062,50,20,1.0,0.5
139,12,3,3,0,0,142,140,3,120,150,0.46796393394470215,3,120,150,0.030256032943725586,50,20,1.0,0.5
155,0,0,0,0,0,135,155,0,114,114,0.02381730079650879,0,114,114,0.01850605010986328,50,20,1.0,0.5
197,31,4,4,0,0,192,198,4,177,217,1.0504589080810547,4,177,217,0.04747796058654785,50,20,1.0,0.5
116,3,1,1,0,0,140,116,1,111,121,0.5333318710327148,1,111,121,0.028899192810058594,50,20,1.0,0.5
276,31,3,3,0,0,247,277,3,236,266,1.375089168548584,3,236,266,0.04496407508850098,50,20,1.0,0.5
220,26,3,3,0,0,251,225,3,237,267,0.9619145393371582,3,237,267,0.05652260780334473,50,20,1.0,0.5
185,6,1,1,0,0,165,187,1,152,162,0.5880527496337891,1,152,162,0.0210111141204834,50,20,1.0,0.5
344,40,5,5,0,0,335,348,5,317,367,1.4658689498901367,5,317,367,0.2084956169128418,50,20,1.0,0.5
727,112,7,7,0,0,718,737,7,695,765,6.249677658081055,7,695,765,2.7988035678863525,50,20,1.0,0.5
234,19,2,2,0,0,232,236,2,214,234,1.1490378379821777,2,214,234,0.039397239685058594,50,20,1.0,0.5
111,3,1,1,0,0,117,111,1,89,99,0.2058579921722412,1,89,99,0.01662898063659668,50,20,1.0,0.5
535,97,7,7,0,0,584,550,7,545,615,3.5868430137634277,8,541,621,2.5185956954956055,50,20,1.0,0.5
111,21,4,4,0,0,104,111,4,91,131,0.44974541664123535,4,91,131,0.028537273406982422,50,20,1.0,0.5
201,16,2,2,0,0,196,202,2,184,204,1.030038833618164,2,184,204,0.030879735946655273,50,20,1.0,0.5
203,12,2,2,0,0,170,205,2,153,173,0.9228861331939697,2,153,173,0.02363276481628418,50,20,1.0,0.5
222,29,5,5,0,0,203,225,5,186,236,0.8388447761535645,5,186,236,0.14269185066223145,50,20,1.0,0.5
149,0,0,0,0,0,145,149,0,127,127,0.024160146713256836,0,127,127,0.030559301376342773,50,20,1.0,0.5
155,0,0,0,0,0,123,155,0,104,104,0.023956298828125,0,104,104,0.01626729965209961,50,20,1.0,0.5
389,35,3,3,0,0,387,390,3,376,406,1.9349451065063477,3,376,406,0.04426908493041992,50,20,1.0,0.5
201,24,5,5,0,0,178,201,5,163,213,0.9232206344604492,5,163,213,0.43412256240844727,50,20,1.0,0.5
457,67,5,5,0,0,460,469,5,428,478,3.5038657188415527,5,428,478,0.12180233001708984,50,20,1.0,0.5
113,7,2,1,0,0,116,113,2,96,116,0.5322740077972412,2,96,116,0.03393673896789551,50,20,1.0,0.5
149,11,2,2,0,0,152,151,2,130,150,0.4835855960845947,2,130,150,0.04151320457458496,50,20,1.0,0.5
161,13,3,3,0,0,179,161,3,160,190,0.7318234443664551,3,160,190,0.02617788314819336,50,20,1.0,0.5
2381,539,7,7,0,0,2442,2411,13,2345,2475,30.581548929214478,7,2376,2446,2.669936180114746,50,20,2.0,1.0
2354,942,11,11,0,0,2433,2443,28,2158,2438,35.35586905479431,13,2234,2364,278.06321907043457,50,20,2.0,1.0
890,356,5,5,0,0,870,935,12,744,864,11.628887176513672,6,763,823,0.3925471305847168,50,20,2.0,1.0
261,76,5,5,0,0,253,270,5,220,270,1.9072051048278809,5,220,270,0.07209086418151855,50,20,2.0,1.0
131,17,3,3,0,0,126,132,3,113,143,0.6392168998718262,3,113,143,0.04236316680908203,50,20,2.0,1.0
4574,1589,7,7,0,0,4467,4689,12,4144,4264,60.41285705566406,9,4099,4189,14.591691493988037,50,20,2.0,1.0
118,18,2,2,0,0,130,118,2,119,139,0.4847898483276367,2,119,139,0.02394390106201172,50,20,2.0,1.0
590,116,5,5,0,0,608,602,6,580,640,5.042200088500977,5,581,631,0.9616458415985107,50,20,2.0,1.0
622,335,10,10,0,0,669,673,15,560,710,7.031681537628174,10,552,652,30.19089436531067,50,20,2.0,1.0
778,223,5,5,0,0,743,792,7,712,782,8.976053237915039,5,705,755,0.21405601501464844,50,20,2.0,1.0
337,50,3,3,0,0,324,344,3,310,340,2.2304189205169678,4,308,348,0.17461538314819336,50,20,2.0,1.0
320,127,7,7,0,0,333,321,10,318,418,3.3393845558166504,7,304,374,0.9505255222320557,50,20,2.0,1.0
316,75,7,7,0,0,312,330,7,268,338,2.4333462715148926,7,268,338,5.789499998092651,50,20,2.0,1.0
144,14,1,1,0,0,180,146,1,159,169,0.6070308685302734,1,159,169,0.016005516052246094,50,20,2.0,1.0
687,147,4,4,0,0,633,702,5,600,650,5.793513536453247,4,598,638,0.18420910835266113,50,20,2.0,1.0
230,22,2,2,0,0,234,231,2,215,235,1.0246243476867676,2,215,235,0.03589653968811035,50,20,2.0,1.0
206,19,3,3,0,0,204,209,3,180,210,0.9415237903594971,3,180,210,0.09844660758972168,50,20,2.0,1.0
1269,467,10,10,0,0,1303,1313,21,1179,1389,15.202173948287964,11,1212,1322,176.85015487670898,50,20,2.0,1.0
927,332,7,7,0,0,997,949,12,941,1061,9.94632363319397,7,933,1003,20.3414044380188,50,20,2.0,1.0
304,84,4,4,0,0,327,311,5,312,362,2.3225786685943604,4,311,351,0.04576373100280762,50,20,2.0,1.0
827,241,6,6,0,0,800,842,8,761,841,7.445181131362915,6,764,824,1.3618497848510742,50,20,2.0,1.0
2713,895,8,8,0,0,2650,2806,21,2369,2579,38.38466167449951,13,2397,2527,107.50894665718079,50,20,2.0,1.0
640,189,4,4,0,0,595,645,4,585,625,5.430060386657715,4,585,625,0.0777895450592041,50,20,2.0,1.0
570,132,5,5,0,0,579,572,7,574,644,5.180117130279541,5,571,621,0.6041553020477295,50,20,2.0,1.0
334,56,3,3,0,0,349,345,3,325,355,2.303387403488159,3,325,355,0.09433889389038086,50,20,2.0,1.0
3496,837,7,7,0,0,3529,3613,20,3191,3391,49.70889592170715,12,3215,3335,46.543415784835815,50,20,2.0,1.0
332,60,4,4,0,0,330,339,4,299,339,2.2830209732055664,4,299,339,0.04519462585449219,50,20,2.0,1.0
374,109,6,6,0,0,373,380,6,361,421,2.857067346572876,6,361,421,1.0472588539123535,50,20,2.0,1.0
412,101,5,5,0,0,472,427,5,441,491,3.4421684741973877,5,441,491,2.0173251628875732,50,20,2.0,1.0
132,15,3,3,0,0,140,135,3,112,142,0.4286041259765625,3,112,142,0.02997612953186035,50,20,2.0,1.0
696,103,3,3,0,0,702,710,3,673,703,5.971542596817017,3,673,703,0.06694889068603516,50,20,2.0,1.0
578,159,6,6,0,0,554,587,9,531,621,6.210997581481934,6,525,585,0.9067947864532471,50,20,2.0,1.0
156,25,3,3,0,0,159,159,3,126,156,0.890125036239624,3,126,156,0.03664827346801758,50,20,2.0,1.0
161,47,6,6,0,0,165,163,6,141,201,0.8426623344421387,6,141,201,0.13477206230163574,50,20,2.0,1.0
218,34,3,3,0,0,217,221,3,198,228,1.1039323806762695,3,198,228,0.0660698413848877,50,20,2.0,1.0
551,258,7,7,0,0,538,563,11,489,599,7.605702638626099,8,498,578,0.2123863697052002,50,20,2.0,1.0
179,24,3,3,0,0,179,184,3,156,186,0.884131669998169,3,156,186,0.04433894157409668,50,20,2.0,1.0
3122,830,9,9,0,0,3245,3201,26,3011,3271,40.59579801559448,11,3049,3159,890.7771685123444,50,20,2.0,1.0
2020,1455,9,9,0,0,2020,2117,20,1717,1917,32.57639813423157,13,1729,1859,31.84113311767578,50,20,2.0,1.0
335,96,4,4,0,0,358,351,4,324,364,3.366823673248291,4,324,364,0.10743570327758789,50,20,2.0,1.0
2647,2040,8,8,0,0,2659,2878,19,1938,2128,56.53826189041138,16,1945,2105,6.993663311004639,50,20,2.0,1.0
597,424,9,9,0,0,558,594,14,564,704,7.285912990570068,11,531,641,7.179975986480713,50,20,2.0,1.0
209,194,5,5,0,0,217,212,5,196,246,2.6579113006591797,5,196,246,0.041675567626953125,50,20,2.0,1.0
281,39,3,3,0,0,273,286,3,249,279,1.6859004497528076,3,249,279,0.0649566650390625,50,20,2.0,1.0
303,77,4,4,0,0,295,307,4,269,309,2.7219295501708984,4,269,309,0.08951544761657715,50,20,2.0,1.0
971,973,10,10,0,0,942,1023,21,792,1002,14.24729061126709,11,825,935,53.43579936027527,50,20,2.0,1.0
1077,323,7,7,0,0,1110,1101,15,1027,1177,12.833252429962158,7,1062,1132,9.653536796569824,50,20,2.0,1.0
139,14,2,2,0,0,162,140,2,141,161,0.6060864925384521,2,141,161,0.03025054931640625,50,20,2.0,1.0
726,379,7,7,0,0,772,742,16,719,879,8.403908729553223,7,739,809,1.6000149250030518,50,20,2.0,1.0
706,161,5,5,0,0,652,722,5,617,667,6.7359490394592285,5,617,667,1.0577375888824463,50,20,2.0,1.0
1040,202,5,5,0,0,981,1065,6,928,988,10.292291402816772,5,926,976,1.2958674430847168,50,20,2.0,1.0
293,55,3,3,0,0,289,296,3,274,304,2.390620708465576,3,274,304,0.06866836547851562,50,20,2.0,1.0
314,81,4,4,0,0,344,330,4,308,348,2.5531227588653564,4,308,348,0.1361234188079834,50,20,2.0,1.0
529,143,6,6,0,0,516,543,8,482,562,5.110414981842041,6,481,541,0.9163670539855957,50,20,2.0,1.0
404,117,4,4,0,0,437,420,7,399,469,4.264498949050903,4,401,441,0.11177492141723633,50,20,2.0,1.0
181,14,3,3,0,0,175,182,3,160,190,0.8312788009643555,3,160,190,0.06105184555053711,50,20,2.0,1.0
509,115,5,5,0,0,482,518,6,464,524,5.136881589889526,5,457,507,0.7381362915039062,50,20,2.0,1.0
1117,462,8,8,0,0,1085,1171,18,922,1102,14.487249612808228,9,963,1053,6.068368911743164,50,20,2.0,1.0
220,29,3,3,0,0,234,223,3,219,249,1.2156038284301758,3,219,249,0.24937868118286133,50,20,2.0,1.0
302,44,3,3,0,0,290,308,3,268,298,1.8700511455535889,3,268,298,0.05765342712402344,50,20,2.0,1.0
483,442,8,8,0,0,454,491,12,420,540,6.462149143218994,8,428,508,0.5313117504119873,50,20,2.0,1.0
224,58,3,3,0,0,248,234,3,228,258,1.531418800354004,3,228,258,0.04561138153076172,50,20,2.0,1.0
218,24,3,3,0,0,183,220,3,155,185,1.1489591598510742,3,155,185,0.03702211380004883,50,20,2.0,1.0
138,59,7,7,0,0,155,139,7,132,202,0.8439929485321045,7,132,202,0.38619136810302734,50,20,2.0,1.0
496,66,3,3,0,0,484,508,3,459,489,3.3913471698760986,3,459,489,0.0851144790649414,50,20,2.0,1.0
194,89,4,4,0,0,229,200,4,217,257,1.3020780086517334,5,211,261,0.1782090663909912,50,20,2.0,1.0
240,53,4,4,0,0,203,247,4,179,219,1.5244598388671875,4,179,219,0.14680266380310059,50,20,2.0,1.0
231,23,2,2,0,0,252,233,2,232,252,1.3141539096832275,2,232,252,0.05844616889953613,50,20,2.0,1.0
832,159,6,6,0,0,864,851,7,820,890,7.403616666793823,6,824,884,54.40028500556946,50,20,2.0,1.0
160,23,3,3,0,0,165,163,3,141,171,0.849517822265625,3,141,171,0.0846247673034668,50,20,2.0,1.0
264,37,3,3,0,0,250,269,3,223,253,1.7827026844024658,3,223,253,0.04068160057067871,50,20,2.0,1.0
944,139,4,4,0,0,951,957,5,921,971,8.01966667175293,4,925,965,0.30287599563598633,50,20,2.0,1.0
209,15,1,1,0,0,237,210,1,222,232,1.058875560760498,1,222,232,0.021003246307373047,50,20,2.0,1.0
479,198,9,9,0,0,508,496,13,469,599,5.657036781311035,9,450,540,6.906231164932251,50,20,2.0,1.0
192,24,3,3,0,0,209,195,3,186,216,0.9199109077453613,3,186,216,0.057596445083618164,50,20,2.0,1.0
141,18,3,3,0,0,156,142,3,131,161,0.7796823978424072,3,131,161,0.03795337677001953,50,20,2.0,1.0
173,46,4,4,0,0,152,174,4,135,175,1.1880881786346436,4,135,175,0.10335516929626465,50,20,2.0,1.0
258,38,3,3,0,0,260,264,3,248,278,1.4593408107757568,3,248,278,0.038735151290893555,50,20,2.0,1.0
397,167,5,5,0,0,361,407,6,340,400,4.133243560791016,5,336,386,0.1678457260131836,50,20,2.0,1.0
187,240,4,4,0,0,218,206,5,150,200,4.139865875244141,5,150,200,0.04520297050476074,50,20,2.0,1.0
968,181,4,4,0,0,932,988,6,868,928,8.759959697723389,4,879,919,0.33432745933532715,50,20,2.0,1.0
1435,342,7,7,0,0,1405,1464,12,1345,1465,17.435608386993408,7,1323,1393,9.779890298843384,50,20,2.0,1.0
119,37,3,3,0,0,125,121,3,102,132,0.7977283000946045,3,102,132,0.02341294288635254,50,20,2.0,1.0
780,181,5,5,0,0,789,788,8,763,843,8.173506259918213,5,761,811,0.7462708950042725,50,20,2.0,1.0
1158,254,4,4,0,0,1182,1180,5,1142,1192,11.248403310775757,4,1135,1175,0.45801401138305664,50,20,2.0,1.0
852,155,5,5,0,0,781,866,6,751,811,9.838404178619385,5,747,797,2.1057755947113037,50,20,2.0,1.0
103,26,2,2,0,0,124,108,2,90,110,0.6608109474182129,2,90,110,0.022143125534057617,50,20,2.0,1.0
1272,419,8,8,0,0,1243,1320,20,1117,1317,14.649939775466919,8,1140,1220,16.23685359954834,50,20,2.0,1.0
191,45,5,5,0,0,178,191,5,167,217,0.9810886383056641,5,167,217,0.8452072143554688,50,20,2.0,1.0
426,179,7,7,0,0,425,431,8,403,483,5.179937839508057,7,397,467,0.34995150566101074,50,20,2.0,1.0
1059,310,6,6,0,0,994,1090,12,920,1040,12.612649202346802,6,901,961,19.270744562149048,50,20,2.0,1.0
1434,399,5,5,0,0,1468,1466,13,1367,1497,17.152952194213867,5,1398,1448,0.5841050148010254,50,20,2.0,1.0
605,132,5,5,0,0,577,621,6,543,603,5.6550133228302,6,538,598,1.0278639793395996,50,20,2.0,1.0
2416,416,6,6,0,0,2394,2446,11,2304,2414,23.1037437915802,8,2310,2390,2.331598997116089,50,20,2.0,1.0
352,58,3,3,0,0,327,361,3,298,328,2.4525575637817383,3,298,328,0.05134129524230957,50,20,2.0,1.0
247,50,4,4,0,0,289,257,4,253,293,1.7339954376220703,5,251,301,0.09547877311706543,50,20,2.0,1.0
1274,272,6,6,0,0,1364,1289,10,1317,1417,11.776409149169922,7,1317,1387,6.620650768280029,50,20,2.0,1.0
441,108,8,8,0,0,492,452,8,440,520,3.9584715366363525,8,440,520,5.455416679382324,50,30,2.0,0.5
265,48,4,4,0,0,300,268,4,268,308,2.0559980869293213,4,268,308,0.10832071304321289,50,30,2.0,0.5
716,145,6,6,0,0,735,727,7,706,776,7.397445917129517,6,699,759,2.0541584491729736,50,30,2.0,0.5
425,30,2,2,0,0,393,430,2,367,387,2.7381181716918945,2,367,387,0.04046058654785156,50,30,2.0,0.5
196,9,1,1,0,0,195,196,1,152,162,0.8447277545928955,1,152,162,0.019539833068847656,50,30,2.0,0.5
271,17,3,3,0,0,295,271,3,281,311,1.2711031436920166,3,281,311,0.03412938117980957,50,30,2.0,0.5
204,9,2,2,0,0,239,205,2,211,231,0.7190017700195312,2,211,231,0.02215862274169922,50,30,2.0,0.5
240,26,2,2,0,0,233,247,2,203,223,1.289095163345337,2,203,223,0.03183579444885254,50,30,2.0,0.5
644,106,7,7,0,0,607,653,8,573,653,5.136590480804443,7,577,647,3.3389134407043457,50,30,2.0,0.5
444,88,6,6,0,0,476,451,6,441,501,4.291583299636841,6,441,501,0.19819331169128418,50,30,2.0,0.5
